0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:40 -0700] "GET /api/measures/search_history?component=org.apache.tika%3Atika&metrics=sqale_index%2Cduplicated_lines_density%2Cncloc%2Ccoverage%2Cbugs%2Ccode_smells%2Cvulnerabilities&ps=1000 HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=org.apache.tika%3Atika" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAn"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:41 -0700] "GET /api/measures/component?additionalFields=metrics&componentKey=org.apache.tika%3Atika&metricKeys=new_security_rating%2Cnew_reliability_rating HTTP/1.1" 200 975 "http://localhost:9000/dashboard?id=org.apache.tika%3Atika" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAo"
127.0.0.1 - - [05/Apr/2018:19:48:42 -0700] "GET /batch/index HTTP/1.1" 200 - "-" "ScannerMaven/3.4.0.905/3.5.2" "AWKYziG/KcPdKF90AAAp"
127.0.0.1 - - [05/Apr/2018:19:48:44 -0700] "GET /api/settings/values.protobuf HTTP/1.1" 200 3768 "-" "ScannerMaven/3.4.0.905/3.5.2" "AWKYziG/KcPdKF90AAAq"
127.0.0.1 - - [05/Apr/2018:19:48:44 -0700] "GET /api/plugins/installed HTTP/1.1" 200 - "-" "ScannerMaven/3.4.0.905/3.5.2" "AWKYziG/KcPdKF90AAAr"
127.0.0.1 - - [05/Apr/2018:19:48:45 -0700] "GET /batch/project.protobuf?key=org.apache.tika%3Atika HTTP/1.1" 200 - "-" "ScannerMaven/3.4.0.905/3.5.2" "AWKYziG/KcPdKF90AAAs"
127.0.0.1 - - [05/Apr/2018:19:48:46 -0700] "GET /api/qualityprofiles/search.protobuf?projectKey=org.apache.tika%3Atika HTTP/1.1" 200 980 "-" "ScannerMaven/3.4.0.905/3.5.2" "AWKYziG/KcPdKF90AAAt"
127.0.0.1 - - [05/Apr/2018:19:48:46 -0700] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AWBhFmvY_F3uYrE9AN_T&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerMaven/3.4.0.905/3.5.2" "AWKYziG/KcPdKF90AAAu"
127.0.0.1 - - [05/Apr/2018:19:48:47 -0700] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AWBhFm7Y_F3uYrE9AOGz&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerMaven/3.4.0.905/3.5.2" "AWKYziG/KcPdKF90AAAv"
127.0.0.1 - - [05/Apr/2018:19:48:47 -0700] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AWBhFnFn_F3uYrE9AOMZ&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerMaven/3.4.0.905/3.5.2" "AWKYziG/KcPdKF90AAAw"
