File Name,Version,Size,Number of Smells,Churn,Max Churn,Avg Churn,Chg Set Size,Max Chg Set Size,Avg Chg Set Size,LOC Added,MAX LOC Added,AVG LOC Added,Number of Revisions,Number of Authors,Age in Weeks,Total Lines Touched,Weighted Age,Number of bugs
tika-server/src/main/java/org/apache/tika/server/resource/LanguageResource.java,1.9-rc1,83,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,No
tika-serialization/src/main/java/org/apache/tika/metadata/serialization/JsonMetadataSerializer.java,1.9-rc1,97,2,0,0,0,0,0,0,0,0,0,0,0,53,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/html/HtmlMapper.java,1.9-rc1,69,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,No
tika-core/src/main/java/org/apache/tika/utils/CharsetUtils.java,1.9-rc1,204,8,0,0,0,0,0,0,0,0,0,0,0,256,0,0,No
tika-core/src/main/java/org/apache/tika/metadata/TIFF.java,1.9-rc1,142,1,0,0,0,0,0,0,0,0,0,0,0,259,0,0,No
tika-core/src/test/java/org/apache/tika/TikaIT.java,1.9-rc1,34,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,No
tika-core/src/main/java/org/apache/tika/language/LanguageIdentifier.java,1.9-rc1,242,5,0,0,0,0,0,0,0,0,0,0,0,305,0,0,No
tika-batch/src/main/java/org/apache/tika/batch/fs/FSBatchProcessCLI.java,1.9-rc1,151,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,No
tika-server/src/main/java/org/apache/tika/server/TikaLoggingFilter.java,1.9-rc1,51,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/pkg/ZlibParserTest.java,1.9-rc1,88,2,0,0,0,0,0,0,0,0,0,0,0,352,0,0,No
tika-core/src/main/java/org/apache/tika/sax/xpath/NodeMatcher.java,1.9-rc1,42,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,No
tika-core/src/main/java/org/apache/tika/metadata/TikaMetadataKeys.java,1.9-rc1,32,1,0,0,0,0,0,0,0,0,0,0,0,417,0,0,No
tika-xmp/src/main/java/org/apache/tika/xmp/convert/ITikaToXMPConverter.java,1.9-rc1,39,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/xml/FictionBookParser.java,1.9-rc1,117,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,No
tika-batch/src/test/java/org/apache/tika/batch/fs/StringStreamGobbler.java,1.9-rc1,63,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/microsoft/VisioParserTest.java,1.9-rc1,54,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/strings/Latin1StringsParserTest.java,1.9-rc1,70,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/crypto/Pkcs7Parser.java,1.9-rc1,90,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetMatch.java,1.9-rc1,286,7,0,0,0,0,0,0,0,0,0,0,0,315,0,0,Yes
tika-parsers/src/main/java/org/apache/tika/parser/iptc/IptcAnpaParser.java,1.9-rc1,807,136,0,0,0,0,0,0,0,0,0,0,0,162,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/RecursiveParserWrapperTest.java,1.9-rc1,246,0,-45,0,-45,7,7,7,0,0,0,1,1,37,45,0.822222222,Yes
tika-batch/src/test/java/org/apache/tika/batch/fs/BatchProcessTest.java,1.9-rc1,343,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,No
tika-core/src/test/java/org/apache/tika/TestRereadableInputStream.java,1.9-rc1,152,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,No
tika-example/src/main/java/org/apache/tika/example/LuceneIndexerExtended.java,1.9-rc1,70,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,Yes
tika-core/src/main/java/org/apache/tika/sax/ToTextContentHandler.java,1.9-rc1,140,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/microsoft/OldExcelParserTest.java,1.9-rc1,120,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/xml/AbstractMetadataHandler.java,1.9-rc1,93,1,0,0,0,0,0,0,0,0,0,0,0,384,0,0,No
tika-parsers/src/test/java/org/apache/tika/mime/MimeTypeTest.java,1.9-rc1,105,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,No
tika-core/src/main/java/org/apache/tika/parser/ParseContext.java,1.9-rc1,148,3,0,0,0,0,0,0,0,0,0,0,0,402,0,0,No
tika-server/src/main/java/org/apache/tika/server/RichTextContentHandler.java,1.9-rc1,47,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,No
tika-core/src/main/java/org/apache/tika/metadata/OfficeOpenXMLExtended.java,1.9-rc1,69,1,0,0,0,0,0,0,0,0,0,0,0,153,0,0,No
tika-batch/src/main/java/org/apache/tika/batch/BatchProcess.java,1.9-rc1,597,30,0,0,0,0,0,0,0,0,0,0,0,10,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/dif/DIFParserTest.java,1.9-rc1,57,2,0,0,0,0,0,0,0,0,0,0,0,238,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/jpeg/JpegParserTest.java,1.9-rc1,250,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,No
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,1.9-rc1,1226,60,0,0,0,0,0,0,0,0,0,0,0,384,0,0,No
tika-example/src/main/java/org/apache/tika/example/DumpTikaConfigExample.java,1.9-rc1,214,6,0,0,0,0,0,0,0,0,0,0,0,37,0,0,No
tika-core/src/main/java/org/apache/tika/parser/external/ExternalParsersConfigReader.java,1.9-rc1,225,9,0,0,0,0,0,0,0,0,0,0,0,217,0,0,No
tika-example/src/main/java/org/apache/tika/example/EncryptedPrescriptionParser.java,1.9-rc1,60,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,Yes
tika-server/src/main/java/org/apache/tika/server/TikaServerCli.java,1.9-rc1,185,1,-10,0,-10,1,1,1,3,3,3,1,1,223,16,13.9375,Yes
tika-parsers/src/test/java/org/apache/tika/parser/audio/MidiParserTest.java,1.9-rc1,42,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,No
tika-batch/src/main/java/org/apache/tika/batch/builders/SimpleLogReporterBuilder.java,1.9-rc1,43,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,No
tika-core/src/main/java/org/apache/tika/io/TikaInputStream.java,1.9-rc1,659,5,0,0,0,0,0,0,0,0,0,0,0,268,0,0,No
tika-bundle/src/test/java/org/apache/tika/bundle/BundleIT.java,1.9-rc1,254,1,0,0,0,0,0,0,0,0,0,0,0,187,0,0,Yes
tika-parsers/src/test/java/org/apache/tika/parser/dwg/DWGParserTest.java,1.9-rc1,205,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/odf/NSNormalizerContentHandler.java,1.9-rc1,99,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/mp3/MpegStreamTest.java,1.9-rc1,165,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/OutlookExtractor.java,1.9-rc1,265,9,0,0,0,0,0,0,0,0,0,0,0,351,0,0,No
tika-core/src/main/java/org/apache/tika/sax/package-info.java,1.9-rc1,22,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmItspHeader.java,1.9-rc1,160,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,No
tika-core/src/test/java/org/apache/tika/mime/MimeDetectionTest.java,1.9-rc1,244,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,No
tika-java7/src/test/java/org/apache/tika/filetypedetector/TikaFileTypeDetectorTest.java,1.9-rc1,92,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/code/SourceCodeParserTest.java,1.9-rc1,101,1,0,0,0,0,0,0,0,0,0,0,0,58,0,0,No
tika-core/src/test/java/org/apache/tika/sax/xpath/XPathParserTest.java,1.9-rc1,134,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/mp3/Mp3ParserTest.java,1.9-rc1,448,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/odf/ODFParserTest.java,1.9-rc1,411,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,No
tika-parsers/src/test/java/org/apache/tika/mime/TestMimeTypes.java,1.9-rc1,1030,0,-12,0,-6,3,2,2,0,0,0,2,1,402,12,33.5,No
tika-server/src/main/java/org/apache/tika/server/writer/MetadataListMessageBodyWriter.java,1.9-rc1,67,1,0,0,0,0,0,0,0,0,0,0,0,167,0,0,No
tika-example/src/main/java/org/apache/tika/example/GrabPhoneNumbersExample.java,1.9-rc1,87,6,0,0,0,0,0,0,0,0,0,0,0,35,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/pkg/RarParser.java,1.9-rc1,117,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,Yes
tika-parsers/src/main/java/org/apache/tika/parser/pdf/PDFParserConfig.java,1.9-rc1,465,7,0,0,0,0,0,0,0,0,0,0,0,78,0,0,Yes
tika-parsers/src/main/java/org/apache/tika/parser/jdbc/SQLite3TableReader.java,1.9-rc1,109,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,Yes
tika-parsers/src/test/java/org/apache/tika/parser/strings/FileConfigTest.java,1.9-rc1,28,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/audio/AudioParserTest.java,1.9-rc1,75,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/mail/RFC822Parser.java,1.9-rc1,95,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,Yes
tika-parsers/src/main/java/org/apache/tika/parser/mp3/ID3v24Handler.java,1.9-rc1,143,5,0,0,0,0,0,0,0,0,0,0,0,279,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/isatab/ISATabUtils.java,1.9-rc1,231,16,0,0,0,0,0,0,0,0,0,0,0,10,0,0,No
tika-core/src/main/java/org/apache/tika/sax/SafeContentHandler.java,1.9-rc1,296,11,0,0,0,0,0,0,0,0,0,0,0,334,0,0,No
tika-example/src/main/java/org/apache/tika/example/Pharmacy.java,1.9-rc1,31,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,No
tika-core/src/main/java/org/apache/tika/detect/TextStatistics.java,1.9-rc1,161,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,No
tika-batch/src/main/java/org/apache/tika/batch/PoisonFileResource.java,1.9-rc1,54,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/hdf/HDFParserTest.java,1.9-rc1,100,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,No
tika-translate/src/test/java/org/apache/tika/language/translate/MosesTranslatorTest.java,1.9-rc1,23,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,No
tika-xmp/src/main/java/org/apache/tika/xmp/convert/MSOfficeBinaryConverter.java,1.9-rc1,93,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,No
tika-core/src/test/java/org/apache/tika/detect/TypeDetectorTest.java,1.9-rc1,78,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,No
tika-core/src/main/java/org/apache/tika/mime/MimeTypesFactory.java,1.9-rc1,172,3,0,0,0,0,0,0,0,0,0,0,0,397,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/mbox/MboxParserTest.java,1.9-rc1,171,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,Yes
tika-server/src/main/java/org/apache/tika/server/TikaServerParseExceptionMapper.java,1.9-rc1,90,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,Yes
tika-server/src/test/java/org/apache/tika/server/TikaResourceTest.java,1.9-rc1,173,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,No
tika-core/src/main/java/org/apache/tika/fork/ForkServer.java,1.9-rc1,218,11,0,0,0,0,0,0,0,0,0,0,0,263,0,0,No
tika-core/src/main/java/org/apache/tika/language/ProfilingHandler.java,1.9-rc1,67,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/AbstractListManager.java,1.9-rc1,265,8,-4,0,-4,2,2,2,2,2,2,1,1,1,8,0.125,No
tika-xmp/src/main/java/org/apache/tika/xmp/convert/RTFConverter.java,1.9-rc1,76,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,No
tika-xmp/src/main/java/org/apache/tika/xmp/XMPMetadata.java,1.9-rc1,674,16,0,0,0,0,0,0,0,0,0,0,0,152,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/mbox/MboxParser.java,1.9-rc1,213,5,0,0,0,0,0,0,0,0,0,0,0,296,0,0,Yes
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/OOXMLExtractorFactory.java,1.9-rc1,132,4,0,0,0,0,0,0,0,0,0,0,0,329,0,0,No
tika-core/src/main/java/org/apache/tika/metadata/RTFMetadata.java,1.9-rc1,46,1,0,0,0,0,0,0,0,0,0,0,0,59,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/gdal/TestGDALParser.java,1.9-rc1,175,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParser.java,1.9-rc1,155,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Yes
tika-parsers/src/main/java/org/apache/tika/parser/chm/assertion/ChmAssert.java,1.9-rc1,169,3,0,0,0,0,0,0,0,0,0,0,0,208,0,0,No
tika-core/src/main/java/org/apache/tika/config/TikaConfig.java,1.9-rc1,527,18,0,0,0,0,0,0,0,0,0,0,0,407,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/iwork/KeynoteContentHandler.java,1.9-rc1,174,8,0,0,0,0,0,0,0,0,0,0,0,264,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/dif/DIFContentHandler.java,1.9-rc1,152,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/pkg/ZipContainerDetector.java,1.9-rc1,416,7,0,0,0,0,0,0,0,0,0,0,0,253,0,0,No
tika-core/src/test/java/org/apache/tika/config/TikaConfigTest.java,1.9-rc1,179,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,No
tika-core/src/main/java/org/apache/tika/fork/ForkClient.java,1.9-rc1,291,4,0,0,0,0,0,0,0,0,0,0,0,263,0,0,No
tika-core/src/test/java/org/apache/tika/language/LanguageProfilerBuilderTest.java,1.9-rc1,108,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/netcdf/NetCDFParserTest.java,1.9-rc1,76,7,0,0,0,0,0,0,0,0,0,0,0,269,0,0,No
tika-core/src/test/java/org/apache/tika/utils/RegexUtilsTest.java,1.9-rc1,87,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/chm/TestPmglHeader.java,1.9-rc1,76,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,No
tika-core/src/test/java/org/apache/tika/parser/mock/MockParser.java,1.9-rc1,300,1,-57,1,-28.5,7,7,3.5,4,3,2,2,1,13,65,0.2,Yes
tika-parsers/src/test/java/org/apache/tika/parser/pkg/ZipParserTest.java,1.9-rc1,213,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/image/MetadataFields.java,1.9-rc1,84,6,0,0,0,0,0,0,0,0,0,0,0,238,0,0,No
tika-batch/src/main/java/org/apache/tika/batch/fs/builders/FSCrawlerBuilder.java,1.9-rc1,129,15,0,0,0,0,0,0,0,0,0,0,0,10,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/jdbc/SQLite3Parser.java,1.9-rc1,80,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,No
tika-server/src/main/java/org/apache/tika/server/resource/TikaDetectors.java,1.9-rc1,127,4,0,0,0,0,0,0,0,0,0,0,0,57,0,0,No
tika-core/src/main/java/org/apache/tika/sax/xpath/TextMatcher.java,1.9-rc1,31,1,0,0,0,0,0,0,0,0,0,0,0,417,0,0,No
tika-example/src/main/java/org/apache/tika/example/LanguageDetectingParser.java,1.9-rc1,49,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,Yes
tika-parsers/src/main/java/org/apache/tika/parser/jdbc/AbstractDBParser.java,1.9-rc1,189,11,0,0,0,0,0,0,0,0,0,0,0,16,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java,1.9-rc1,501,2,0,0,0,0,0,0,0,0,0,0,0,399,0,0,Yes
tika-parsers/src/main/java/org/apache/tika/parser/pkg/CompressorParser.java,1.9-rc1,165,2,0,0,0,0,0,0,0,0,0,0,0,153,0,0,Yes
tika-core/src/test/java/org/apache/tika/parser/ParserDecoratorTest.java,1.9-rc1,120,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,No
tika-core/src/main/java/org/apache/tika/fork/InputStreamProxy.java,1.9-rc1,71,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/mp4/MP4ParserTest.java,1.9-rc1,111,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,No
tika-server/src/main/java/org/apache/tika/server/resource/TranslateResource.java,1.9-rc1,114,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/chm/core/ChmWrapper.java,1.9-rc1,147,1,0,0,0,0,0,0,0,0,0,0,0,208,0,0,No
tika-serialization/src/main/java/org/apache/tika/metadata/serialization/JsonMetadataList.java,1.9-rc1,96,2,0,0,0,0,0,0,0,0,0,0,0,52,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/internal/Activator.java,1.9-rc1,54,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,No
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,1.9-rc1,203,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/microsoft/OutlookParserTest.java,1.9-rc1,253,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,Yes
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecognizer.java,1.9-rc1,54,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,Yes
tika-parsers/src/main/java/org/apache/tika/parser/html/BoilerpipeContentHandler.java,1.9-rc1,347,9,0,0,0,0,0,0,0,0,0,0,0,255,0,0,No
tika-core/src/test/java/org/apache/tika/io/TaggedInputStreamTest.java,1.9-rc1,54,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/html/XHTMLDowngradeHandler.java,1.9-rc1,78,2,0,0,0,0,0,0,0,0,0,0,0,349,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/txt/UniversalEncodingDetector.java,1.9-rc1,60,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFObjDataParser.java,1.9-rc1,328,9,0,0,0,0,0,0,0,0,0,0,0,59,0,0,No
tika-batch/src/main/java/org/apache/tika/batch/builders/ObjectFromDOMAndQueueBuilder.java,1.9-rc1,36,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,No
tika-core/src/test/java/org/apache/tika/language/LanguageProfileTest.java,1.9-rc1,58,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,No
tika-xmp/src/test/java/org/apache/tika/xmp/XMPMetadataTest.java,1.9-rc1,258,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,No
tika-core/src/main/java/org/apache/tika/sax/xpath/XPathParser.java,1.9-rc1,120,1,0,0,0,0,0,0,0,0,0,0,0,384,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/geoinfo/GeographicInformationParserTest.java,1.9-rc1,62,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/txt/TXTParser.java,1.9-rc1,101,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,No
tika-server/src/test/java/org/apache/tika/server/TikaMimeTypesTest.java,1.9-rc1,121,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,Yes
tika-parsers/src/test/java/org/apache/tika/parser/pkg/Seven7ParserTest.java,1.9-rc1,237,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/image/WebPParser.java,1.9-rc1,66,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,No
tika-translate/src/main/java/org/apache/tika/language/translate/ExternalTranslator.java,1.9-rc1,101,4,0,0,0,0,0,0,0,0,0,0,0,43,0,0,No
tika-core/src/test/java/org/apache/tika/parser/DummyParser.java,1.9-rc1,68,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/isatab/ISArchiveParser.java,1.9-rc1,136,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,No
tika-core/src/main/java/org/apache/tika/io/NullInputStream.java,1.9-rc1,337,1,0,0,0,0,0,0,0,0,0,0,0,310,0,0,No
tika-server/src/test/java/org/apache/tika/server/UnpackerResourceTest.java,1.9-rc1,199,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/image/ImageParser.java,1.9-rc1,206,1,0,0,0,0,0,0,0,0,0,0,0,369,0,0,Yes
tika-server/src/test/java/org/apache/tika/server/RecursiveMetadataResourceTest.java,1.9-rc1,104,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/executable/ExecutableParserTest.java,1.9-rc1,89,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,No
tika-core/src/main/java/org/apache/tika/language/ProfilingWriter.java,1.9-rc1,103,1,0,0,0,0,0,0,0,0,0,0,0,304,0,0,No
tika-example/src/main/java/org/apache/tika/example/ImportContextImpl.java,1.9-rc1,242,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmExtraction.java,1.9-rc1,210,2,0,0,0,0,0,0,0,0,0,0,0,208,0,0,No
tika-server/src/main/java/org/apache/tika/server/HTMLHelper.java,1.9-rc1,61,6,0,0,0,0,0,0,0,0,0,0,0,57,0,0,No
tika-core/src/test/java/org/apache/tika/io/TikaInputStreamTest.java,1.9-rc1,125,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,No
tika-example/src/test/java/org/apache/tika/example/AdvancedTypeDetectorTest.java,1.9-rc1,30,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,No
tika-batch/src/main/java/org/apache/tika/batch/fs/RecursiveParserWrapperFSConsumer.java,1.9-rc1,159,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,Yes
tika-parsers/src/test/java/org/apache/tika/parser/chm/TestPmgiHeader.java,1.9-rc1,45,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,No
tika-example/src/test/java/org/apache/tika/example/DumpTikaConfigExampleTest.java,1.9-rc1,83,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,No
tika-core/src/main/java/org/apache/tika/exception/TikaException.java,1.9-rc1,32,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,No
tika-core/src/main/java/org/apache/tika/sax/LinkBuilder.java,1.9-rc1,77,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/image/ImageMetadataExtractorTest.java,1.9-rc1,139,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,No
tika-server/src/main/java/org/apache/tika/server/writer/TextMessageBodyWriter.java,1.9-rc1,75,1,0,0,0,0,0,0,0,0,0,0,0,167,0,0,No
tika-xmp/src/test/java/org/apache/tika/xmp/TikaToXMPTest.java,1.9-rc1,223,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmLzxState.java,1.9-rc1,101,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,No
tika-server/src/main/java/org/apache/tika/server/resource/TikaParsers.java,1.9-rc1,234,4,0,0,0,0,0,0,0,0,0,0,0,57,0,0,No
tika-core/src/test/java/org/apache/tika/io/EndianUtilsTest.java,1.9-rc1,40,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,No
tika-batch/src/main/java/org/apache/tika/batch/BatchProcessDriverCLI.java,1.9-rc1,399,27,0,0,0,0,0,0,0,0,0,0,0,10,0,0,Yes
tika-core/src/test/java/org/apache/tika/sax/SecureContentHandlerTest.java,1.9-rc1,163,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,No
tika-batch/src/main/java/org/apache/tika/batch/ParallelFileProcessingResult.java,1.9-rc1,109,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,No
tika-core/src/test/java/org/apache/tika/sax/LinkContentHandlerTest.java,1.9-rc2,59,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/jdbc/SQLite3ParserTest.java,1.9-rc2,360,0,0,0,0,6,6,6,1,1,1,1,1,24,2,12,No
tika-core/src/main/java/org/apache/tika/parser/DelegatingParser.java,1.9-rc2,75,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,No
tika-batch/src/test/java/org/apache/tika/batch/mock/MockConsumersBuilder.java,1.9-rc2,38,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,No
tika-core/src/main/java/org/apache/tika/sax/TaggedContentHandler.java,1.9-rc2,116,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,No
tika-core/src/main/java/org/apache/tika/language/translate/Translator.java,1.9-rc2,71,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,No
tika-core/src/main/java/org/apache/tika/detect/CompositeDetector.java,1.9-rc2,75,0,-26,0,-26,2,2,2,3,3,3,1,1,415,32,12.96875,No
tika-batch/src/main/java/org/apache/tika/batch/FileResourceCrawlerFutureResult.java,1.9-rc2,37,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,No
tika-core/src/main/java/org/apache/tika/metadata/PropertyTypeException.java,1.9-rc2,50,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,No
tika-core/src/main/java/org/apache/tika/extractor/DocumentSelector.java,1.9-rc2,42,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/image/PSDParserTest.java,1.9-rc2,64,0,0,0,0,21,21,21,1,1,1,1,1,246,2,123,No
tika-example/src/test/java/org/apache/tika/example/ContentHandlerExampleTest.java,1.9-rc2,105,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/ocr/TesseractOCRParserTest.java,1.9-rc2,210,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,No
